epoch,loss_train,loss_val,mae_train,mae_val,mse_train,mse_val,modelo,numInputs,fold,filters,kernel_size,dropout,dense_units,learning_rate,batch_size,patience,epochs_max,epochs_usados,early_stopping_monitor
72,0.0360783152282238,0.02594069205224514,0.13833338022232056,0.11150859296321869,0.0360783152282238,0.02594069205224514,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
73,0.03677304834127426,0.027355942875146866,0.13795390725135803,0.11588602513074875,0.03677304834127426,0.027355942875146866,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
74,0.03305783495306969,0.02838895469903946,0.13093644380569458,0.12038655579090118,0.03305783495306969,0.02838895469903946,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
75,0.03876481205224991,0.03985576331615448,0.1429578810930252,0.15202324092388153,0.03876481205224991,0.03985576331615448,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
76,0.0413929745554924,0.03199148550629616,0.1489761918783188,0.13322152197360992,0.0413929745554924,0.03199148550629616,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
77,0.032585397362709045,0.026001831516623497,0.1298292875289917,0.10771040618419647,0.032585397362709045,0.026001831516623497,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
78,0.03029613569378853,0.026967663317918777,0.1280440092086792,0.11634473502635956,0.03029613569378853,0.026967663317918777,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
79,0.03431280329823494,0.02891824021935463,0.13429920375347137,0.1218174546957016,0.03431280329823494,0.02891824021935463,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
80,0.03605293855071068,0.025763392448425293,0.13659490644931793,0.10687386244535446,0.03605293855071068,0.025763392448425293,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
81,0.0340726338326931,0.026168668642640114,0.13378632068634033,0.11305587738752365,0.0340726338326931,0.026168668642640114,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
82,0.03807983174920082,0.02648206613957882,0.14169743657112122,0.11324761807918549,0.03807983174920082,0.02648206613957882,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
83,0.03681888058781624,0.024872740730643272,0.13993138074874878,0.10347416251897812,0.03681888058781624,0.024872740730643272,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
84,0.03002668172121048,0.027000708505511284,0.12651264667510986,0.11908994615077972,0.03002668172121048,0.027000708505511284,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
85,0.033305294811725616,0.02659917250275612,0.13331806659698486,0.11483616381883621,0.033305294811725616,0.02659917250275612,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
86,0.03128616139292717,0.027660319581627846,0.1285281777381897,0.12110171467065811,0.03128616139292717,0.027660319581627846,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
87,0.03579603135585785,0.02964829094707966,0.1349446326494217,0.12501679360866547,0.03579603135585785,0.02964829094707966,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
88,0.035725560039281845,0.030093733221292496,0.13670197129249573,0.12468162924051285,0.035725560039281845,0.030093733221292496,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
89,0.041004523634910583,0.034173477441072464,0.1501680314540863,0.13867394626140594,0.041004523634910583,0.034173477441072464,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
90,0.03404388576745987,0.02970706671476364,0.13563215732574463,0.12204491347074509,0.03404388576745987,0.02970706671476364,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
91,0.03616569563746452,0.028757117688655853,0.14058645069599152,0.11747442185878754,0.03616569563746452,0.028757117688655853,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
92,0.03855498507618904,0.03095052018761635,0.14361195266246796,0.13250452280044556,0.03855498507618904,0.03095052018761635,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
93,0.03184138238430023,0.029215693473815918,0.12934328615665436,0.12500175833702087,0.03184138238430023,0.029215693473815918,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
94,0.029531780630350113,0.02362801320850849,0.1266012042760849,0.10145152360200882,0.029531780630350113,0.02362801320850849,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
95,0.031141143292188644,0.029545646160840988,0.1265374720096588,0.12381862103939056,0.031141143292188644,0.029545646160840988,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
96,0.031132632866501808,0.02629447542130947,0.12718892097473145,0.10660795867443085,0.031132632866501808,0.02629447542130947,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
97,0.028400540351867676,0.02394331619143486,0.1220991238951683,0.10325997322797775,0.028400540351867676,0.02394331619143486,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
98,0.029211968183517456,0.025969183072447777,0.12436392903327942,0.1110718622803688,0.029211968183517456,0.025969183072447777,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
99,0.03212432190775871,0.025652999058365822,0.1282617598772049,0.10835646092891693,0.03212432190775871,0.025652999058365822,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
100,0.02941504679620266,0.03336816281080246,0.12562018632888794,0.12633010745048523,0.02941504679620266,0.03336816281080246,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
1,0.43393704295158386,0.1907198280096054,0.5225158333778381,0.34946027398109436,0.43393704295158386,0.1907198280096054,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
2,0.245157852768898,0.1191350445151329,0.38053104281425476,0.2723807394504547,0.245157852768898,0.1191350445151329,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
3,0.16181640326976776,0.09226991981267929,0.30965152382850647,0.24131867289543152,0.16181640326976776,0.09226991981267929,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
4,0.151464581489563,0.0806061178445816,0.29201894998550415,0.22798587381839752,0.151464581489563,0.0806061178445816,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
5,0.13325558602809906,0.08427418023347855,0.27805376052856445,0.23624266684055328,0.13325558602809906,0.08427418023347855,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
6,0.10681509226560593,0.07582796365022659,0.25110793113708496,0.22361189126968384,0.10681509226560593,0.07582796365022659,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
7,0.10301485657691956,0.06892220675945282,0.24462300539016724,0.20868708193302155,0.10301485657691956,0.06892220675945282,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
8,0.10880235582590103,0.07481914758682251,0.2458614557981491,0.21478506922721863,0.10880235582590103,0.07481914758682251,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
9,0.10376236587762833,0.06935587525367737,0.24109745025634766,0.2099563479423523,0.10376236587762833,0.06935587525367737,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
10,0.09813352674245834,0.06278667598962784,0.2324674129486084,0.193954735994339,0.09813352674245834,0.06278667598962784,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
11,0.09409907460212708,0.05794266611337662,0.22986538708209991,0.1847783476114273,0.09409907460212708,0.05794266611337662,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
12,0.08626475930213928,0.05603334680199623,0.21982425451278687,0.18618382513523102,0.08626475930213928,0.05603334680199623,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
13,0.08000736683607101,0.05966189131140709,0.2134726196527481,0.19058232009410858,0.08000736683607101,0.05966189131140709,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
14,0.08224858343601227,0.055382151156663895,0.21679441630840302,0.18373335897922516,0.08224858343601227,0.055382151156663895,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
15,0.07553645968437195,0.051318418234586716,0.20400041341781616,0.1739625632762909,0.07553645968437195,0.051318418234586716,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
16,0.07441399991512299,0.04854556918144226,0.20119215548038483,0.1691829264163971,0.07441399991512299,0.04854556918144226,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
17,0.06994561105966568,0.05070330947637558,0.198856920003891,0.17492012679576874,0.06994561105966568,0.05070330947637558,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
18,0.06831249594688416,0.04243597760796547,0.1946166306734085,0.15929774940013885,0.06831249594688416,0.04243597760796547,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
19,0.0690341368317604,0.03915766626596451,0.1962069571018219,0.15230421721935272,0.0690341368317604,0.03915766626596451,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
20,0.06905899196863174,0.0388714075088501,0.19331559538841248,0.1490364372730255,0.06905899196863174,0.0388714075088501,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
21,0.06134108826518059,0.041212208569049835,0.18467560410499573,0.15766067802906036,0.06134108826518059,0.041212208569049835,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
22,0.062065329402685165,0.04448982700705528,0.1864856481552124,0.1662493497133255,0.062065329402685165,0.04448982700705528,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
23,0.06389299035072327,0.040218885987997055,0.1886758655309677,0.15632152557373047,0.06389299035072327,0.040218885987997055,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
24,0.060415249317884445,0.03653861582279205,0.18277540802955627,0.14675717055797577,0.060415249317884445,0.03653861582279205,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
25,0.055639516562223434,0.0345156230032444,0.17489981651306152,0.14054276049137115,0.055639516562223434,0.0345156230032444,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
26,0.05976221710443497,0.03759770467877388,0.18030348420143127,0.15103574097156525,0.05976221710443497,0.03759770467877388,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
27,0.058994878083467484,0.03500219061970711,0.17625132203102112,0.13761165738105774,0.058994878083467484,0.03500219061970711,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
28,0.05816509574651718,0.03707454353570938,0.18095064163208008,0.14926894009113312,0.05816509574651718,0.03707454353570938,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
29,0.06211789324879646,0.03494102507829666,0.18486306071281433,0.1423387974500656,0.06211789324879646,0.03494102507829666,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
30,0.05773893743753433,0.03333909437060356,0.1776243895292282,0.1384362280368805,0.05773893743753433,0.03333909437060356,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
31,0.05320636183023453,0.034223735332489014,0.17177174985408783,0.14100152254104614,0.05320636183023453,0.034223735332489014,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
32,0.05422542616724968,0.03199555724859238,0.170684352517128,0.13377675414085388,0.05422542616724968,0.03199555724859238,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
33,0.050593141466379166,0.03107512556016445,0.1666213721036911,0.13019512593746185,0.050593141466379166,0.03107512556016445,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
34,0.04912582412362099,0.036914076656103134,0.16286025941371918,0.14914660155773163,0.04912582412362099,0.036914076656103134,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
35,0.05498664081096649,0.04913466051220894,0.1729886680841446,0.17518717050552368,0.05498664081096649,0.04913466051220894,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
36,0.055803317576646805,0.047891490161418915,0.176987424492836,0.175130233168602,0.055803317576646805,0.047891490161418915,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
37,0.05261167511343956,0.03916873782873154,0.1694091558456421,0.15574881434440613,0.05261167511343956,0.03916873782873154,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
38,0.05108199268579483,0.03825782984495163,0.16744256019592285,0.15411387383937836,0.05108199268579483,0.03825782984495163,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
39,0.05403785780072212,0.038926862180233,0.1721407026052475,0.15333035588264465,0.05403785780072212,0.038926862180233,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
40,0.044163621962070465,0.0369824543595314,0.15623785555362701,0.14960958063602448,0.044163621962070465,0.0369824543595314,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
41,0.04681762680411339,0.03792116791009903,0.16254819929599762,0.15206728875637054,0.04681762680411339,0.03792116791009903,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
42,0.04548988118767738,0.03363892063498497,0.15185941755771637,0.1382177621126175,0.04548988118767738,0.03363892063498497,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
43,0.05027712509036064,0.0363173671066761,0.16192765533924103,0.14944101870059967,0.05027712509036064,0.0363173671066761,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
44,0.050783421844244,0.038174595683813095,0.16328759491443634,0.15233837068080902,0.050783421844244,0.038174595683813095,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
45,0.047755319625139236,0.03464946895837784,0.16191576421260834,0.14385703206062317,0.047755319625139236,0.03464946895837784,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
46,0.05113144963979721,0.04857282713055611,0.16558876633644104,0.17457202076911926,0.05113144963979721,0.04857282713055611,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
47,0.04683736711740494,0.04852091148495674,0.16191530227661133,0.17327578365802765,0.04683736711740494,0.04852091148495674,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
48,0.052939701825380325,0.05084146559238434,0.1664937436580658,0.1764640063047409,0.052939701825380325,0.05084146559238434,CNN,60,2,32,3,0.1,32,0.001,32,15,100,48,val_loss
1,0.6303388476371765,0.4212492108345032,0.6029318571090698,0.49438977241516113,0.6303388476371765,0.4212492108345032,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
2,0.42113205790519714,0.3040023446083069,0.4731149971485138,0.3953879475593567,0.42113205790519714,0.3040023446083069,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
3,0.33934009075164795,0.2463071495294571,0.412191241979599,0.36221206188201904,0.33934009075164795,0.2463071197271347,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
4,0.2652665972709656,0.1847846955060959,0.36503422260284424,0.3168317377567291,0.2652665972709656,0.1847846955060959,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
5,0.22106261551380157,0.15925735235214233,0.337623655796051,0.30568957328796387,0.22106261551380157,0.15925735235214233,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
6,0.20587055385112762,0.13187594711780548,0.3256954550743103,0.2817637026309967,0.20587055385112762,0.13187594711780548,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
7,0.17072933912277222,0.0958009883761406,0.29746541380882263,0.23915806412696838,0.17072933912277222,0.0958009883761406,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
8,0.13225436210632324,0.08935371786355972,0.2686239182949066,0.23714278638362885,0.13225436210632324,0.08935371786355972,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
9,0.13782598078250885,0.0744086354970932,0.262839138507843,0.21493034064769745,0.13782598078250885,0.0744086354970932,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
10,0.11810150742530823,0.07027198374271393,0.2531794607639313,0.20864860713481903,0.11810150742530823,0.07027198374271393,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
11,0.10171685367822647,0.07299590855836868,0.23832368850708008,0.21290723979473114,0.10171685367822647,0.07299590855836868,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
12,0.12151340395212173,0.07505745440721512,0.2518390715122223,0.21622025966644287,0.12151340395212173,0.07505745440721512,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
13,0.1231575608253479,0.07499828934669495,0.24799634516239166,0.21861127018928528,0.1231575608253479,0.07499828934669495,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
14,0.10764903575181961,0.060323841869831085,0.23849788308143616,0.19255152344703674,0.10764903575181961,0.060323841869831085,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
15,0.09306956082582474,0.06776612251996994,0.22182703018188477,0.20571155846118927,0.09306956082582474,0.06776612251996994,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
16,0.09587245434522629,0.0524989515542984,0.2218315303325653,0.1781146228313446,0.09587245434522629,0.0524989515542984,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
17,0.09509481489658356,0.04909196496009827,0.21982207894325256,0.17176289856433868,0.09509481489658356,0.04909196496009827,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
18,0.0916115865111351,0.05393340066075325,0.2128157913684845,0.1822664737701416,0.0916115865111351,0.05393340066075325,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
19,0.09242653101682663,0.06859026104211807,0.22349926829338074,0.20719251036643982,0.09242653101682663,0.06859026104211807,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
20,0.08988096565008163,0.06833158433437347,0.21705465018749237,0.20595666766166687,0.08988096565008163,0.06833158433437347,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
21,0.09092995524406433,0.08936510235071182,0.22122465074062347,0.23578011989593506,0.09092995524406433,0.08936510235071182,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
22,0.09649047255516052,0.08484353870153427,0.22406013309955597,0.22683170437812805,0.09649047255516052,0.08484353870153427,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
23,0.09247805923223495,0.07194830477237701,0.21924200654029846,0.21024245023727417,0.09247805923223495,0.07194830477237701,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
24,0.08791198581457138,0.06658931821584702,0.21777595579624176,0.20256797969341278,0.08791198581457138,0.06658931821584702,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
25,0.08697951585054398,0.055769432336091995,0.2154860496520996,0.18236809968948364,0.08697951585054398,0.055769432336091995,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
26,0.07816300541162491,0.04336732253432274,0.19829262793064117,0.15783542394638062,0.07816300541162491,0.04336732253432274,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
27,0.07433173060417175,0.047697532922029495,0.19643975794315338,0.16755259037017822,0.07433173060417175,0.047697532922029495,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
28,0.0820043608546257,0.06283480674028397,0.20491927862167358,0.1959504634141922,0.0820043608546257,0.06283480674028397,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
29,0.06922052800655365,0.07026902586221695,0.1932704895734787,0.20562806725502014,0.06922052800655365,0.07026902586221695,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
30,0.07427909225225449,0.05421224236488342,0.19613751769065857,0.18068695068359375,0.07427909225225449,0.05421224236488342,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
31,0.08553750067949295,0.053643569350242615,0.20718492567539215,0.17889079451560974,0.08553750067949295,0.053643565624952316,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
32,0.0721711590886116,0.03684471175074577,0.19310294091701508,0.14639723300933838,0.0721711590886116,0.03684471175074577,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
33,0.07394145429134369,0.05620770901441574,0.1935340315103531,0.184149831533432,0.07394145429134369,0.05620770901441574,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
34,0.07765666395425797,0.04134683683514595,0.1929083615541458,0.1546081155538559,0.07765666395425797,0.04134683683514595,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
35,0.06750046461820602,0.03986625000834465,0.18553932011127472,0.14903438091278076,0.06750046461820602,0.03986625000834465,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
36,0.06398556381464005,0.03559163212776184,0.17946243286132812,0.14343611896038055,0.06398556381464005,0.03559163212776184,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
37,0.06175650656223297,0.04113616421818733,0.17851942777633667,0.15631841123104095,0.06175650656223297,0.04113616421818733,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
38,0.054120879620313644,0.04304198548197746,0.16615234315395355,0.15982158482074738,0.054120879620313644,0.04304198548197746,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
39,0.055720821022987366,0.037655312567949295,0.16982315480709076,0.14903563261032104,0.055720821022987366,0.037655312567949295,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
40,0.06422688812017441,0.04958868771791458,0.17967233061790466,0.17478089034557343,0.06422688812017441,0.04958868771791458,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
41,0.05851956084370613,0.05171919986605644,0.1740722954273224,0.1738041341304779,0.05851956084370613,0.05171919986605644,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
42,0.059753045439720154,0.03441314026713371,0.17180374264717102,0.14068521559238434,0.059753045439720154,0.03441314026713371,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
43,0.058374788612127304,0.034495484083890915,0.17036879062652588,0.14016558229923248,0.058374788612127304,0.034495484083890915,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
44,0.05908144637942314,0.0319775827229023,0.17205767333507538,0.12936964631080627,0.05908144637942314,0.0319775827229023,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
45,0.06188337504863739,0.035300008952617645,0.17531900107860565,0.13726790249347687,0.06188337504863739,0.035300008952617645,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
46,0.054613180458545685,0.03880419582128525,0.1658560037612915,0.1460075080394745,0.054613180458545685,0.03880419582128525,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
47,0.05876690894365311,0.038574278354644775,0.16570690274238586,0.1448482722043991,0.05876690894365311,0.038574278354644775,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
48,0.055070340633392334,0.033002451062202454,0.1639830470085144,0.1367628276348114,0.055070340633392334,0.033002451062202454,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
49,0.055845148861408234,0.03779229894280434,0.1665022224187851,0.14802169799804688,0.055845148861408234,0.03779229894280434,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
50,0.049893755465745926,0.039972420781850815,0.1583181917667389,0.15273398160934448,0.049893755465745926,0.039972420781850815,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
51,0.04961927607655525,0.03628593310713768,0.15853583812713623,0.14688722789287567,0.04961927607655525,0.03628593310713768,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
52,0.04765724763274193,0.0340215265750885,0.1528867483139038,0.14005468785762787,0.04765724763274193,0.0340215265750885,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
53,0.04611194133758545,0.04051234573125839,0.1526162326335907,0.1568164974451065,0.04611194133758545,0.04051234573125839,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
54,0.05261476710438728,0.04366908222436905,0.16521137952804565,0.15935857594013214,0.05261476710438728,0.04366908222436905,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
55,0.05178883671760559,0.044714704155921936,0.16187144815921783,0.1558801680803299,0.05178883671760559,0.044714704155921936,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
56,0.049168020486831665,0.03591172769665718,0.15751418471336365,0.14342781901359558,0.049168020486831665,0.03591172769665718,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
57,0.05917152389883995,0.03882395103573799,0.1660277247428894,0.15091338753700256,0.05917152389883995,0.03882395103573799,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
58,0.05448996648192406,0.029792189598083496,0.16007830202579498,0.12593762576580048,0.05448996648192406,0.029792189598083496,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
59,0.05175720155239105,0.03020685352385044,0.16151800751686096,0.12654684484004974,0.05175720155239105,0.03020685352385044,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
60,0.052880581468343735,0.030934102833271027,0.16561652719974518,0.12601307034492493,0.052880581468343735,0.030934102833271027,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
61,0.052176568657159805,0.029109161347150803,0.15736129879951477,0.12260684370994568,0.052176568657159805,0.029109161347150803,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
62,0.049235135316848755,0.029486652463674545,0.1568954437971115,0.11746789515018463,0.049235135316848755,0.029486652463674545,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
63,0.04817339405417442,0.03296498581767082,0.15700948238372803,0.13188734650611877,0.04817339405417442,0.03296498581767082,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
64,0.04230951517820358,0.029362116008996964,0.1480160504579544,0.12391053140163422,0.04230951517820358,0.029362116008996964,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
65,0.0397508405148983,0.029458198696374893,0.1414072960615158,0.12407108396291733,0.0397508405148983,0.029458198696374893,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
66,0.052803829312324524,0.02769082970917225,0.1668691337108612,0.11830128729343414,0.052803829312324524,0.02769082970917225,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
67,0.04586828127503395,0.03370294347405434,0.1532246172428131,0.13785865902900696,0.04586828127503395,0.03370294347405434,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
68,0.04842803627252579,0.027928762137889862,0.15731723606586456,0.11878345161676407,0.04842803627252579,0.027928762137889862,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
69,0.04652427136898041,0.032374974340200424,0.15274660289287567,0.1274290531873703,0.04652427136898041,0.032374974340200424,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
70,0.04336664453148842,0.02776278741657734,0.1469368040561676,0.11959183216094971,0.04336664453148842,0.02776278741657734,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
71,0.05402645096182823,0.028821896761655807,0.16369248926639557,0.12514474987983704,0.05402645096182823,0.028821896761655807,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
72,0.04188147187232971,0.028118757531046867,0.14630064368247986,0.12041079252958298,0.04188147187232971,0.028118757531046867,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
73,0.043045781552791595,0.027816660702228546,0.14915701746940613,0.11551561206579208,0.043045781552791595,0.027816660702228546,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
74,0.04288419336080551,0.02701011672616005,0.1455770581960678,0.11360111087560654,0.04288419336080551,0.02701011672616005,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
75,0.04843730852007866,0.039941150695085526,0.1556481271982193,0.1531890481710434,0.04843730852007866,0.039941150695085526,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
