epoch,loss_train,loss_val,mae_train,mae_val,mse_train,mse_val,modelo,numInputs,fold,units,dropout,learning_rate,batch_size,patience,epochs_max,epochs_usados,early_stopping_monitor
76,0.0413120836019516,0.037121351808309555,0.14595890045166016,0.1360827088356018,0.0413120836019516,0.037121351808309555,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
77,0.04131513088941574,0.03712458536028862,0.14812321960926056,0.13444386422634125,0.04131513088941574,0.03712458536028862,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
78,0.039911121129989624,0.03680022805929184,0.1431911736726761,0.1342051774263382,0.039911121129989624,0.03680022805929184,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
79,0.04017462208867073,0.03757532313466072,0.14435842633247375,0.13547159731388092,0.04017462208867073,0.03757532313466072,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
80,0.03988321125507355,0.0365043506026268,0.1437162160873413,0.13451862335205078,0.03988321125507355,0.0365043506026268,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
81,0.0386991873383522,0.03616788983345032,0.143252432346344,0.13231763243675232,0.0386991873383522,0.03616788983345032,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
82,0.040050406008958817,0.03559929132461548,0.14503000676631927,0.13179895281791687,0.040050406008958817,0.03559929132461548,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
83,0.03932681679725647,0.03554530069231987,0.14258871972560883,0.13166338205337524,0.03932681679725647,0.03554530069231987,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
84,0.038342561572790146,0.03568260371685028,0.14064763486385345,0.13194049894809723,0.038342561572790146,0.03568260371685028,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
85,0.03801789879798889,0.036212049424648285,0.14228790998458862,0.1334126740694046,0.03801789879798889,0.036212049424648285,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
86,0.03796616569161415,0.03683416172862053,0.14062197506427765,0.13404496014118195,0.03796616569161415,0.03683416172862053,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
87,0.04161667823791504,0.03636982664465904,0.14568042755126953,0.1332293301820755,0.04161667823791504,0.03636982664465904,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
88,0.03702981770038605,0.03646166995167732,0.1393769532442093,0.13362637162208557,0.03702981770038605,0.03646166995167732,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
89,0.04012976586818695,0.0362495519220829,0.1461838334798813,0.13336563110351562,0.04012976586818695,0.0362495519220829,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
90,0.03909757733345032,0.035583771765232086,0.14204095304012299,0.1319979578256607,0.03909757733345032,0.035583771765232086,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
91,0.038620442152023315,0.035888686776161194,0.14320898056030273,0.13408462703227997,0.038620442152023315,0.035888686776161194,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
92,0.03720836341381073,0.03454531356692314,0.14013591408729553,0.13076868653297424,0.03720836341381073,0.03454531356692314,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
93,0.0373123437166214,0.03671608120203018,0.1392950862646103,0.1342373639345169,0.0373123437166214,0.03671608120203018,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
94,0.036684658378362656,0.0356939435005188,0.1383158266544342,0.13265620172023773,0.036684658378362656,0.0356939435005188,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
95,0.038440994918346405,0.035221464931964874,0.14083489775657654,0.13182950019836426,0.038440994918346405,0.035221464931964874,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
96,0.0387088842689991,0.034800898283720016,0.1427798867225647,0.13029834628105164,0.0387088842689991,0.034800898283720016,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
97,0.03781890869140625,0.03449806571006775,0.1400030255317688,0.130959153175354,0.03781890869140625,0.03449806571006775,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
98,0.03753513842821121,0.03505494445562363,0.13983154296875,0.13311579823493958,0.03753513842821121,0.03505494445562363,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
99,0.036484505981206894,0.033816978335380554,0.13843394815921783,0.12821398675441742,0.036484505981206894,0.033816978335380554,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
100,0.037109434604644775,0.0345289520919323,0.1385899931192398,0.13014371693134308,0.037109434604644775,0.0345289520919323,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
