Estación,Fecha,Valor real,Valor predicho
Barrancabermeja,2001-07-21,280.0,244.8714864545262
Barrancabermeja,2001-07-24,268.0,249.9502072234425
Barrancabermeja,2001-07-27,210.0,210.60937628357715
Barrancabermeja,2001-07-28,208.0,234.968200269014
Barrancabermeja,2001-07-30,223.0,219.42814501580773
Barrancabermeja,2001-08-07,165.0,168.53954281036712
Barrancabermeja,2001-08-19,155.0,181.47689785379384
Barrancabermeja,2001-08-26,173.0,179.09313426217707
Barrancabermeja,2001-09-05,128.0,153.96115098371274
Barrancabermeja,2001-09-12,203.0,208.7028712248488
Barrancabermeja,2001-09-16,288.0,293.4842857937027
Barrancabermeja,2001-09-21,248.0,227.3266207893997
Barrancabermeja,2001-09-22,220.0,213.61343446198475
Barrancabermeja,2001-09-23,245.0,241.1015617254215
Barrancabermeja,2001-09-24,295.0,262.4086620444838
Barrancabermeja,2001-09-28,288.0,276.2232276112685
Barrancabermeja,2001-10-13,228.0,228.6323407596135
Barrancabermeja,2001-10-14,205.0,211.37426423729255
Barrancabermeja,2001-10-15,270.0,243.5928280559945
Barrancabermeja,2001-10-17,288.0,285.4729872302968
Barrancabermeja,2001-10-21,310.0,314.0055942274419
Barrancabermeja,2001-10-31,318.0,309.478764110918
Barrancabermeja,2001-11-11,220.0,271.0345431389765
Barrancabermeja,2001-11-21,323.0,345.9819631042906
Barrancabermeja,2001-11-23,400.0,366.11258585300783
Barrancabermeja,2001-11-25,345.0,359.212257671256
Barrancabermeja,2001-11-26,345.0,340.3612055900167
Barrancabermeja,2001-11-29,403.0,390.93144563010435
Barrancabermeja,2001-12-03,355.0,365.46005686614114
Barrancabermeja,2001-12-04,360.0,396.87182419951125
Barrancabermeja,2001-12-05,373.0,372.84168709031525
Barrancabermeja,2001-12-18,348.0,379.2215480010645
Barrancabermeja,2001-12-20,358.0,366.76987595368087
Barrancabermeja,2002-01-01,255.0,310.43515763714674
Barrancabermeja,2002-01-10,180.0,215.06834867955493
Barrancabermeja,2002-01-14,140.0,231.32416933636102
Barrancabermeja,2002-01-16,225.0,247.39051075294907
Barrancabermeja,2002-01-17,210.0,231.54678297220553
Barrancabermeja,2002-01-21,185.0,224.09738416133263
Barrancabermeja,2002-01-25,178.0,196.58737599685514
Barrancabermeja,2002-01-27,125.0,200.63053878156205
Barrancabermeja,2002-01-30,110.0,173.49560868092368
Barrancabermeja,2002-02-02,90.0,197.91738467719034
Barrancabermeja,2002-02-08,130.0,178.9560267649556
Barrancabermeja,2002-02-10,138.0,181.2908249085326
Barrancabermeja,2002-02-11,135.0,166.6600232994457
Barrancabermeja,2002-02-15,118.0,174.31584044769323
Barrancabermeja,2002-02-16,115.0,175.00048911001616
Barrancabermeja,2002-02-18,110.0,191.18563686437813
Barrancabermeja,2002-02-19,125.0,181.92439029324908
Barrancabermeja,2002-02-20,120.0,198.64498061927563
Barrancabermeja,2002-02-22,133.0,176.11711581245004
Barrancabermeja,2002-03-06,115.0,149.28065775384147
Barrancabermeja,2002-03-12,115.0,161.56354443669363
Barrancabermeja,2002-03-19,220.0,239.55807727294206
Barrancabermeja,2002-03-22,298.0,275.70675652845495
Barrancabermeja,2002-03-24,305.0,270.08647989238284
Barrancabermeja,2002-03-28,273.0,262.254123749915
Barrancabermeja,2002-03-31,298.0,297.6122071798643
Barrancabermeja,2002-04-01,280.0,272.9361983740447
Barrancabermeja,2002-04-03,265.0,293.6838428863525
Barrancabermeja,2002-04-07,260.0,263.88640515812074
Barrancabermeja,2002-04-09,343.0,348.5914366641694
Barrancabermeja,2002-04-24,390.0,373.8936649883502
Barrancabermeja,2002-04-27,420.0,444.3092815506177
Barrancabermeja,2002-04-28,440.0,444.2327888051651
Barrancabermeja,2002-04-29,450.0,440.6649439482028
Barrancabermeja,2002-05-01,440.0,403.16483229051016
Barrancabermeja,2002-05-03,365.0,340.536558970751
Barrancabermeja,2002-05-04,315.0,316.8060741403698
Barrancabermeja,2002-05-09,215.0,243.50427875730625
Barrancabermeja,2002-05-17,200.0,210.51937684683526
Barrancabermeja,2002-05-21,260.0,284.2658800558765
Barrancabermeja,2002-06-06,405.0,398.26312104143534
Barrancabermeja,2002-06-26,245.0,296.76540418119504
Barrancabermeja,2002-06-29,248.0,288.05147422997743
Barrancabermeja,2002-07-01,245.0,277.0394489723968
Barrancabermeja,2002-07-05,185.0,243.64477875272706
Barrancabermeja,2002-07-08,280.0,293.2643211906038
Barrancabermeja,2002-07-16,170.0,170.95307875585195
Barrancabermeja,2002-07-22,240.0,254.51197536579988
Barrancabermeja,2002-07-24,183.0,238.94944485856126
Barrancabermeja,2002-07-27,203.0,221.39746235309292
Barrancabermeja,2002-07-28,185.0,214.85229959674132
Barrancabermeja,2002-08-06,130.0,159.14952480744734
Barrancabermeja,2002-08-07,140.0,179.21609816639491
Barrancabermeja,2002-08-08,163.0,154.33745072601633
Barrancabermeja,2002-08-10,208.0,198.8635322029619
Barrancabermeja,2002-08-15,160.0,175.11492035360777
Barrancabermeja,2002-08-17,160.0,199.2545312071416
Barrancabermeja,2002-08-18,150.0,234.7514166704765
Barrancabermeja,2002-08-23,170.0,195.73307088309292
Barrancabermeja,2002-08-24,160.0,190.06981770471884
Barrancabermeja,2002-08-27,200.0,185.63957635261707
Barrancabermeja,2002-10-02,258.0,239.84979143512533
Barrancabermeja,2002-10-03,240.0,199.70144339743496
Barrancabermeja,2002-10-06,153.0,195.60807642450305
Barrancabermeja,2002-10-11,203.0,188.9431472168534
Barrancabermeja,2002-10-13,188.0,171.52259178992068
Barrancabermeja,2002-10-16,193.0,191.6906145965478
Barrancabermeja,2002-11-07,388.0,370.42440431773935
Barrancabermeja,2002-11-10,345.0,399.58170828352405
Barrancabermeja,2002-11-12,300.0,371.5677734929053
Barrancabermeja,2002-11-17,260.0,315.3237881278943
Barrancabermeja,2002-11-18,243.0,250.80024362520624
Barrancabermeja,2002-11-21,207.0,239.9770995907158
Barrancabermeja,2002-11-28,207.0,205.06720995076853
Barrancabermeja,2002-12-01,188.0,197.657861421799
Barrancabermeja,2002-12-02,215.0,222.23666526540407
Barrancabermeja,2002-12-06,175.0,191.99514148250506
Barrancabermeja,2002-12-07,200.0,191.93529582123966
Barrancabermeja,2002-12-09,188.0,183.80618683039606
Barrancabermeja,2002-12-10,195.0,192.17613362815757
Barrancabermeja,2002-12-12,175.0,222.39907174959825
Barrancabermeja,2002-12-27,175.0,215.75888880131942
Barrancabermeja,2003-01-01,215.0,227.12760938427616
Barrancabermeja,2003-01-02,195.0,194.45549710496607
Barrancabermeja,2003-01-03,165.0,189.90746376260932
Barrancabermeja,2003-01-08,135.0,146.39603816015767
Barrancabermeja,2003-01-14,90.0,159.26236726386637
Barrancabermeja,2003-01-17,150.0,136.89970564403083
Barrancabermeja,2003-01-21,150.0,148.5431179508746
Barrancabermeja,2003-01-23,110.0,138.73759830858202
Barrancabermeja,2003-01-25,100.0,149.70458545770563
Barrancabermeja,2003-02-06,110.0,113.46142690068932
Barrancabermeja,2003-02-08,100.0,112.61837418962011
Barrancabermeja,2003-02-09,95.0,141.8593349008135
Barrancabermeja,2003-02-12,150.0,141.82978342964662
Barrancabermeja,2003-02-20,175.0,176.1238225295919
Barrancabermeja,2003-02-22,145.0,152.64536225220837
Barrancabermeja,2003-03-02,180.0,180.56960667274706
Barrancabermeja,2003-03-05,190.0,175.31015543622829
Barrancabermeja,2003-03-10,135.0,133.01934081781283
Barrancabermeja,2003-03-14,163.0,163.8572162041266
Barrancabermeja,2003-03-22,195.0,222.14478920354804
Barrancabermeja,2003-03-26,208.0,200.1339225882118
Barrancabermeja,2003-03-29,225.0,280.5439604581567
Barrancabermeja,2003-03-30,280.0,289.01229297446605
Barrancabermeja,2003-04-03,215.0,213.64704744873814
Barrancabermeja,2003-04-05,175.0,194.62197869578557
Barrancabermeja,2003-04-25,420.0,416.94743807009803
Barrancabermeja,2003-04-29,365.0,343.2425372998023
Barrancabermeja,2003-05-11,313.0,279.50214565632723
Barrancabermeja,2003-05-12,318.0,291.50659161752105
Barrancabermeja,2003-05-23,345.0,293.4752335557573
Barrancabermeja,2003-05-24,300.0,274.72369305668974
Barrancabermeja,2003-05-28,315.0,278.9789675772341
Barrancabermeja,2003-05-29,290.0,271.68661837977214
Barrancabermeja,2003-06-11,248.0,265.8220401153469
Barrancabermeja,2003-06-20,416.0,371.0356230585293
Barrancabermeja,2003-07-02,328.0,254.9356866621243
Barrancabermeja,2003-07-04,260.0,237.88307911129738
Barrancabermeja,2003-07-14,248.0,256.3493259142496
Barrancabermeja,2003-07-20,200.0,207.61763741361108
Barrancabermeja,2003-07-26,228.0,222.13139313895178
Barrancabermeja,2003-07-30,190.0,193.83491581284375
Barrancabermeja,2003-08-04,320.0,297.99767258841325
Barrancabermeja,2003-08-08,203.0,229.239481264461
Barrancabermeja,2003-08-09,210.0,227.70828687368373
Barrancabermeja,2003-08-14,193.0,201.5350402827823
Barrancabermeja,2003-09-01,165.0,189.39247206126245
Barrancabermeja,2003-09-05,150.0,164.69341595904973
Barrancabermeja,2003-09-20,220.0,226.15331464562263
Barrancabermeja,2003-09-23,277.0,238.25530422182098
Barrancabermeja,2003-09-28,263.0,243.64892695072734
Barrancabermeja,2003-10-08,345.0,283.0494679606081
Barrancabermeja,2003-10-13,340.0,310.58932878332575
Barrancabermeja,2003-10-21,373.0,341.9205585965139
Barrancabermeja,2003-11-08,358.0,341.6762486632387
Barrancabermeja,2003-11-19,300.0,338.047126009314
Barrancabermeja,2003-11-26,400.0,383.99265341230966
Barrancabermeja,2003-12-10,343.0,334.2011377231371
Barrancabermeja,2003-12-19,278.0,262.9747983840353
Barrancabermeja,2003-12-20,255.0,263.9579872167433
Barrancabermeja,2003-12-25,290.0,263.85061639278285
Barrancabermeja,2003-12-31,253.0,247.9453194865746
Barrancabermeja,2004-01-11,293.0,268.8304949387775
Barrancabermeja,2004-01-13,279.0,251.94523585748044
Barrancabermeja,2004-01-14,250.0,268.5436863412097
Barrancabermeja,2004-01-19,215.0,225.65517950693055
Barrancabermeja,2004-01-21,249.0,204.16641894726683
Barrancabermeja,2004-01-25,213.0,187.73997834804612
Barrancabermeja,2004-01-26,198.0,193.33176420874233
Barrancabermeja,2004-01-27,200.0,204.163167705953
Barrancabermeja,2004-01-31,183.0,165.4442453907962
Barrancabermeja,2004-02-01,183.0,148.926792168668
Barrancabermeja,2004-02-03,173.0,150.6794675214345
Barrancabermeja,2004-02-04,170.0,151.86233337357086
Barrancabermeja,2004-02-05,175.0,150.82174292612288
Barrancabermeja,2004-02-27,227.0,273.02079566797664
Barrancabermeja,2004-02-29,248.0,236.61629193494815
Barrancabermeja,2004-03-01,240.0,235.2447131061036
Barrancabermeja,2004-03-02,235.0,229.59712940784934
Barrancabermeja,2004-03-07,233.0,224.24401756055306
Barrancabermeja,2004-03-17,175.0,156.23011175029546
Barrancabermeja,2004-03-21,168.0,178.56189340675445
Barrancabermeja,2004-03-24,170.0,169.63384893210193
Barrancabermeja,2004-04-01,209.0,205.13181087135126
Barrancabermeja,2004-04-05,231.0,224.7341985577237
Barrancabermeja,2004-04-12,282.0,228.3753272074163
Barrancabermeja,2004-04-13,267.0,222.24520654011428
Barrancabermeja,2004-04-19,354.0,325.108953731885
Barrancabermeja,2004-04-21,316.0,291.0432162592754
Barrancabermeja,2004-05-04,345.0,334.7503491093163
Barrancabermeja,2004-05-08,402.0,364.5322529853461
Barrancabermeja,2004-05-16,286.0,254.50826684682914
Barrancabermeja,2004-05-22,448.0,447.4505731766793
Barrancabermeja,2004-06-03,345.0,321.95195843273905
Barrancabermeja,2004-06-05,303.0,305.3525405779126
Barrancabermeja,2004-06-06,358.0,336.60964865699503
Barrancabermeja,2004-06-25,236.0,238.94760606484988
Barrancabermeja,2004-06-28,247.0,243.8374004226389
Barrancabermeja,2004-07-02,212.0,214.21608930592575
Barrancabermeja,2004-07-05,238.0,212.4673689130352
Barrancabermeja,2004-07-08,239.0,218.24895514979477
Barrancabermeja,2004-07-16,274.0,276.5910933544291
Barrancabermeja,2004-07-20,278.0,268.1152104348896
Barrancabermeja,2004-08-06,243.0,245.47748306790237
Barrancabermeja,2004-08-21,210.0,213.50845883761673
Barrancabermeja,2004-08-23,210.0,203.66965657456632
Barrancabermeja,2004-08-26,224.0,227.2946138314746
Barrancabermeja,2004-08-30,239.0,233.49203970851272
Barrancabermeja,2004-09-02,266.0,211.03333656431283
Barrancabermeja,2004-09-07,281.0,218.84239830749664
Barrancabermeja,2004-09-17,317.0,262.332742024257
Barrancabermeja,2004-09-19,285.0,298.05847279156933
Barrancabermeja,2004-09-23,275.0,261.38387495829363
Barrancabermeja,2004-10-05,332.0,253.59020257240422
Barrancabermeja,2004-10-08,369.0,289.8413756968747
Barrancabermeja,2004-10-09,390.0,290.6260350157253
Barrancabermeja,2004-10-15,333.0,272.02878177446007
Barrancabermeja,2004-10-16,285.0,251.53046020470757
Barrancabermeja,2004-10-31,444.0,403.8262240896759
Barrancabermeja,2004-11-04,418.0,384.09003270760184
Barrancabermeja,2004-11-07,421.0,425.57746088736087
Barrancabermeja,2004-11-11,460.0,444.5239541476244
Barrancabermeja,2004-11-12,458.0,407.96548346064606
Barrancabermeja,2004-11-16,414.0,410.43934581956864
Barrancabermeja,2004-11-26,395.0,376.44840195112613
Barrancabermeja,2004-12-04,363.0,367.7665120389265
Barrancabermeja,2004-12-09,355.0,328.7847153576637
Barrancabermeja,2004-12-19,305.0,337.92615831020476
Barrancabermeja,2004-12-25,250.0,245.12178550308874
Barrancabermeja,2004-12-29,231.0,223.1115593339931
Barrancabermeja,2005-01-04,193.0,193.8322416235895
Barrancabermeja,2005-01-08,265.0,254.8100154587726
Barrancabermeja,2005-01-10,261.0,226.62716233852177
Barrancabermeja,2005-01-13,265.0,219.88133118356984
Barrancabermeja,2005-01-18,343.0,249.398356850033
Barrancabermeja,2005-01-25,200.0,166.45409241588
Barrancabermeja,2005-01-27,213.0,186.79371655312403
Barrancabermeja,2005-02-01,225.0,200.8630570768493
Barrancabermeja,2005-02-02,228.0,216.20510334781565
Barrancabermeja,2005-02-06,218.0,199.70596619769256
Barrancabermeja,2005-02-14,400.0,343.3529141650897
Barrancabermeja,2005-02-17,449.0,319.06041827365107
Barrancabermeja,2005-02-19,328.0,292.27242792553153
Barrancabermeja,2005-03-02,214.0,243.37560832820364
Barrancabermeja,2005-03-03,251.0,222.42901151017213
Barrancabermeja,2005-03-04,222.0,238.02024673986529
Barrancabermeja,2005-03-05,250.0,273.0923862347071
Barrancabermeja,2005-03-21,264.0,276.4805585532814
Barrancabermeja,2005-03-25,223.0,192.57671507553107
Barrancabermeja,2005-03-30,254.0,219.3080757764759
Barrancabermeja,2005-04-03,303.0,283.90986369417294
Barrancabermeja,2005-04-05,339.0,230.8473198721207
Barrancabermeja,2005-04-11,295.0,243.51878117209856
Barrancabermeja,2005-04-12,315.0,259.7485882883687
Barrancabermeja,2005-04-22,307.0,276.54913532919954
Barrancabermeja,2005-04-28,285.0,302.66464069368897
Barrancabermeja,2005-05-03,333.0,320.1743430246454
Barrancabermeja,2005-05-15,405.0,359.80739971617925
Barrancabermeja,2005-05-16,410.0,360.5597847221343
Barrancabermeja,2005-05-19,455.0,439.74035280306265
Barrancabermeja,2005-05-20,458.0,448.28999343466495
Barrancabermeja,2005-05-21,447.0,425.92681022322324
Barrancabermeja,2005-06-02,307.0,282.36506433897057
Barrancabermeja,2005-06-12,368.0,365.0647527531059
Barrancabermeja,2005-06-13,378.0,353.4799181708953
Barrancabermeja,2005-06-16,309.0,319.5168486731981
Barrancabermeja,2005-06-18,296.0,268.3288373042057
Barrancabermeja,2005-07-04,252.0,244.74622936976766
Barrancabermeja,2005-07-07,285.0,279.6251482763477
Barrancabermeja,2005-07-08,308.0,256.6749686426198
Barrancabermeja,2005-07-11,242.0,227.7579550854211
Barrancabermeja,2005-07-14,208.0,184.80764613679608
Barrancabermeja,2005-07-15,198.0,197.62261787983357
Barrancabermeja,2005-07-16,239.0,239.58241631237263
Barrancabermeja,2005-07-20,269.0,219.01804041758788
Barrancabermeja,2005-07-25,199.0,186.9720442154435
Barrancabermeja,2005-07-31,171.0,151.77412934994095
Barrancabermeja,2005-08-05,208.0,182.1147060743873
Barrancabermeja,2005-08-09,224.0,177.04001731028987
Barrancabermeja,2005-08-16,228.0,210.57202188132337
Barrancabermeja,2005-08-17,229.0,189.13606188140483
Barrancabermeja,2005-08-18,207.0,183.88989088871674
Barrancabermeja,2005-08-22,180.0,185.34854365797366
Barrancabermeja,2005-09-06,198.0,204.38380802208206
Barrancabermeja,2005-09-20,175.0,160.56306686704843
Barrancabermeja,2005-09-26,240.0,220.92261202608887
Barrancabermeja,2005-10-03,286.0,259.6697079693961
Barrancabermeja,2005-10-07,307.0,273.7961370352007
Barrancabermeja,2005-10-12,320.0,269.43568178924335
Barrancabermeja,2005-10-20,306.0,331.06343032415236
Barrancabermeja,2005-10-21,355.0,334.3894993309301
Barrancabermeja,2005-10-24,390.0,359.6285737355691
Barrancabermeja,2005-10-25,410.0,405.19632407840584
Barrancabermeja,2005-10-31,440.0,408.0379257381926
Barrancabermeja,2005-11-05,353.0,360.5597540184817
Barrancabermeja,2005-11-07,398.0,336.64592124258655
Barrancabermeja,2005-11-09,397.0,369.32352165573417
Barrancabermeja,2005-11-10,372.0,376.3871844785988
Barrancabermeja,2005-11-11,368.0,391.9621649345274
Barrancabermeja,2005-11-14,339.0,420.23026777078263
Barrancabermeja,2005-11-19,273.0,390.36304698426534
Barrancabermeja,2005-11-25,240.0,360.3765273687076
Barrancabermeja,2005-11-29,249.0,310.15946416086905
Barrancabermeja,2005-12-11,286.0,294.6386410840399
Barrancabermeja,2005-12-13,325.0,331.1228423892462
Barrancabermeja,2005-12-14,302.0,332.88212946819925
Barrancabermeja,2005-12-17,366.0,340.4659387162748
Barrancabermeja,2005-12-20,343.0,321.1639253256721
Barrancabermeja,2005-12-27,367.0,352.82603295691024
Barrancabermeja,2005-12-28,318.0,307.7150028038184
Barrancabermeja,2005-12-30,278.0,295.6845466352413
Barrancabermeja,2006-01-03,258.0,242.2438105866184
Barrancabermeja,2006-01-20,298.0,269.1599662290256
Barrancabermeja,2006-02-02,252.0,282.3096969267259
Barrancabermeja,2006-02-03,291.0,297.58328715216044
Barrancabermeja,2006-02-09,282.0,270.7362077317802
Barrancabermeja,2006-02-11,228.0,240.35393000047748
Barrancabermeja,2006-02-15,250.0,231.85853527107852
Barrancabermeja,2006-02-17,238.0,216.62022882502185
Barrancabermeja,2006-02-18,225.0,238.47352875350225
Barrancabermeja,2006-02-19,225.0,200.44841467718535
Barrancabermeja,2006-02-28,228.0,212.35078122881094
Barrancabermeja,2006-03-01,228.0,184.73243618930883
Barrancabermeja,2006-03-03,190.0,192.20753927809642
Barrancabermeja,2006-03-09,310.0,264.8304130439544
Barrancabermeja,2006-03-13,340.0,322.3820397950634
Barrancabermeja,2006-03-14,314.0,278.5442183486421
Barrancabermeja,2006-03-22,358.0,359.82184484048844
Barrancabermeja,2006-03-24,390.0,354.554825245825
Barrancabermeja,2006-04-01,352.0,361.7219362580412
Barrancabermeja,2006-04-02,352.0,345.2755654551484
Barrancabermeja,2006-04-03,377.0,352.44563656499565
Barrancabermeja,2006-04-07,402.0,393.15403562659816
Barrancabermeja,2006-04-11,390.0,362.12612593834484
Barrancabermeja,2006-04-19,414.0,395.4129560401417
Barrancabermeja,2006-04-21,407.0,379.66489868208566
Barrancabermeja,2006-04-28,406.0,390.7062189150198
Barrancabermeja,2006-05-06,442.0,440.65630175524694
Barrancabermeja,2006-05-10,479.0,501.5510648024901
Barrancabermeja,2006-05-12,504.0,473.03391950306764
Barrancabermeja,2006-05-22,377.0,343.32799663771306
Barrancabermeja,2006-05-29,278.0,275.60427170578316
Barrancabermeja,2006-06-04,359.0,344.53962346180873
Barrancabermeja,2006-06-19,316.0,303.7328815892737
Barrancabermeja,2006-06-21,303.0,287.1207311534949
Barrancabermeja,2006-06-25,297.0,275.5723383666268
Barrancabermeja,2006-06-26,289.0,279.2157387098698
Barrancabermeja,2006-06-29,267.0,227.13759410163107
Barrancabermeja,2006-07-05,225.0,221.41497023517374
Barrancabermeja,2006-07-08,284.0,249.890497628469
Barrancabermeja,2006-07-12,222.0,185.21378979080725
Barrancabermeja,2006-07-13,212.0,196.0416672907932
Barrancabermeja,2006-07-14,196.0,192.50692943704277
Barrancabermeja,2006-07-17,224.0,179.20234125611748
Barrancabermeja,2006-07-27,228.0,197.45731970587804
Barrancabermeja,2006-07-28,255.0,199.7090275493379
Barrancabermeja,2006-08-05,183.0,189.58211356714298
Barrancabermeja,2006-08-11,173.0,170.35154755270077
Barrancabermeja,2006-08-12,193.0,171.74963452508567
Barrancabermeja,2006-08-19,251.0,206.04479358889577
Barrancabermeja,2006-09-05,263.0,224.28517261576184
Barrancabermeja,2006-09-10,289.0,241.01280931415863
Barrancabermeja,2006-09-15,292.0,251.418647506725
Barrancabermeja,2006-09-16,281.0,257.4833909127191
Barrancabermeja,2006-09-23,261.0,231.74574340393113
Barrancabermeja,2006-09-25,251.0,205.49937122126556
Barrancabermeja,2006-10-07,205.0,168.31835844071668
Barrancabermeja,2006-10-20,347.0,295.60322955556245
Barrancabermeja,2006-11-01,408.0,375.7031882364595
Barrancabermeja,2006-11-07,334.0,306.46892608966414
Barrancabermeja,2006-11-08,344.0,318.7618485948883
Barrancabermeja,2006-11-11,386.0,386.69990688824424
Barrancabermeja,2006-11-12,405.0,408.68976023502523
Barrancabermeja,2006-11-15,428.0,376.0048658306119
Barrancabermeja,2006-11-18,458.0,442.8570160423569
Barrancabermeja,2006-11-25,410.0,394.89939854108474
Barrancabermeja,2006-12-06,339.0,312.95844344294886
Barrancabermeja,2006-12-16,390.0,332.59615658051615
Barrancabermeja,2006-12-17,356.0,328.9664055568923
Barrancabermeja,2006-12-20,360.0,324.40707987400754
Barrancabermeja,2006-12-21,351.0,328.1056434478717
Barrancabermeja,2006-12-29,325.0,280.4857892679638
Barrancabermeja,2007-01-09,224.0,200.1872017920809
Barrancabermeja,2007-01-20,223.0,211.3902595380965
Barrancabermeja,2007-01-21,243.0,224.8718492103327
Barrancabermeja,2007-01-24,230.0,206.1203504782948
Barrancabermeja,2007-02-01,215.0,191.2524070404683
Barrancabermeja,2007-02-06,168.0,125.50752946282066
Barrancabermeja,2007-02-08,168.0,117.65017173803913
Barrancabermeja,2007-02-15,173.0,148.8407058745238
Barrancabermeja,2007-02-16,180.0,129.89098863680536
Barrancabermeja,2007-02-18,165.0,128.98770477310956
Barrancabermeja,2007-03-04,118.0,61.583230363005214
Barrancabermeja,2007-03-11,178.0,116.09131390599609
Barrancabermeja,2007-03-12,168.0,128.1102231303758
Barrancabermeja,2007-03-15,172.0,138.8019842200001
Barrancabermeja,2007-03-20,223.0,178.93341640818053
Barrancabermeja,2007-03-29,300.0,256.027522745636
Barrancabermeja,2007-04-03,299.0,298.3581789495961
Barrancabermeja,2007-04-10,391.0,339.6604114636733
Barrancabermeja,2007-04-28,460.0,461.1661188440763
Barrancabermeja,2007-05-09,443.0,456.26168768713103
Barrancabermeja,2007-05-17,354.0,340.06875871131547
Barrancabermeja,2007-05-19,371.0,372.0484987274439
Barrancabermeja,2007-05-22,407.0,405.95448804168154
Barrancabermeja,2007-05-23,440.0,418.903758506866
Barrancabermeja,2007-05-25,401.0,387.13028827136884
Barrancabermeja,2007-05-31,430.0,412.93539338778385
Barrancabermeja,2007-06-13,328.0,347.54558533488216
Barrancabermeja,2007-06-16,291.0,290.3107522959583
Barrancabermeja,2007-06-17,278.0,309.80613064074765
Barrancabermeja,2007-06-19,299.0,321.8520246730177
Barrancabermeja,2007-06-26,263.0,263.69121179826885
Barrancabermeja,2007-06-27,273.0,280.1981288685815
Barrancabermeja,2007-07-03,266.0,258.6239697045644
Barrancabermeja,2007-07-04,250.0,252.61556151196876
Barrancabermeja,2007-07-05,242.0,246.06715833854128
Barrancabermeja,2007-07-13,217.0,199.26621152353715
Barrancabermeja,2007-07-14,224.0,218.75162160607567
Barrancabermeja,2007-07-16,242.0,238.0367803475429
Barrancabermeja,2007-07-21,273.0,282.4679358744527
Barrancabermeja,2007-07-23,285.0,282.91671149044066
Barrancabermeja,2007-07-24,317.0,288.6095184341689
Barrancabermeja,2007-07-27,294.0,264.15325435622856
Barrancabermeja,2007-07-30,275.0,250.48820779210675
Barrancabermeja,2007-08-05,233.0,191.40164950107368
Barrancabermeja,2007-08-06,240.0,177.88602440433368
Barrancabermeja,2007-08-08,240.0,238.7006580590898
Barrancabermeja,2007-08-12,259.0,226.3388621728787
Barrancabermeja,2007-08-19,298.0,301.9613355677461
Barrancabermeja,2007-08-24,285.0,307.73407130404973
Barrancabermeja,2007-08-26,355.0,303.5135319996775
Barrancabermeja,2007-09-01,334.0,335.2254656871284
Barrancabermeja,2007-09-03,338.0,288.8920025105564
Barrancabermeja,2007-09-04,300.0,276.3681689455143
Barrancabermeja,2007-09-06,280.0,276.6964372277202
Barrancabermeja,2007-09-07,278.0,279.26994631872657
Barrancabermeja,2007-09-12,256.0,249.77733716730577
Barrancabermeja,2007-09-15,271.0,243.6321486251647
Barrancabermeja,2007-09-23,293.0,275.8816746536955
Barrancabermeja,2007-09-25,265.0,274.0099994691344
Barrancabermeja,2007-10-03,288.0,263.7439687238825
Barrancabermeja,2007-10-06,330.0,273.2468772887327
Barrancabermeja,2007-10-10,374.0,328.97860983786563
Barrancabermeja,2007-10-17,377.0,361.4921271408943
Barrancabermeja,2007-10-20,418.0,345.2990831525137
Barrancabermeja,2007-10-21,421.0,382.2719709398141
Barrancabermeja,2007-10-28,432.0,389.5847218518528
Barrancabermeja,2007-11-20,357.0,344.46429126527096
Barrancabermeja,2007-11-23,329.0,312.89766937579435
Barrancabermeja,2007-11-24,313.0,314.2745100594569
Barrancabermeja,2007-12-03,269.0,261.51489642854045
Barrancabermeja,2007-12-04,245.0,259.5789919325884
Barrancabermeja,2007-12-10,215.0,234.0651067981436
Barrancabermeja,2007-12-12,268.0,269.68885844734444
Barrancabermeja,2007-12-14,253.0,240.86289300392826
Barrancabermeja,2007-12-16,258.0,290.88252514510344
Barrancabermeja,2007-12-20,360.0,365.9236489055992
Barrancabermeja,2007-12-24,340.0,365.55808564839083
Barrancabermeja,2007-12-27,364.0,386.96278952162663
Barrancabermeja,2008-01-02,307.0,286.81370628507835
Barrancabermeja,2008-01-08,242.0,245.3012026261714
Barrancabermeja,2008-01-21,245.0,229.50770536706045
Barrancabermeja,2008-01-26,241.0,234.9672879320308
Barrancabermeja,2008-02-02,224.0,202.58298851874733
Barrancabermeja,2008-02-03,202.0,173.49199046882285
Barrancabermeja,2008-02-06,183.0,167.36986371095372
Barrancabermeja,2008-02-07,175.0,195.82936147479714
Barrancabermeja,2008-02-11,207.0,239.90916110411706
Barrancabermeja,2008-02-21,315.0,315.14961297926504
Barrancabermeja,2008-03-01,304.0,304.1341659445926
Barrancabermeja,2008-03-07,321.0,298.924649037315
Barrancabermeja,2008-03-10,296.0,293.46244357056275
Barrancabermeja,2008-03-20,332.0,316.1503441849851
Barrancabermeja,2008-03-22,324.0,304.2123239833351
Barrancabermeja,2008-03-23,297.0,289.5369259517013
Barrancabermeja,2008-03-28,312.0,309.5195495276938
Barrancabermeja,2008-03-30,287.0,280.14402965586737
Barrancabermeja,2008-03-31,310.0,298.6905325916849
Barrancabermeja,2008-04-09,337.0,358.53064634143544
Barrancabermeja,2008-04-10,369.0,359.9610114397633
Barrancabermeja,2008-04-23,317.0,316.020238597494
Barrancabermeja,2008-04-24,338.0,330.75174288891657
Barrancabermeja,2008-05-06,442.0,431.6397048164228
Barrancabermeja,2008-05-07,436.0,418.2954807815961
Barrancabermeja,2008-05-09,402.0,348.4881265916697
