epoch,loss_train,loss_val,mae_train,mae_val,mse_train,mse_val,gap_abs_val_train_loss,fold,modelo,numInputs,units,dropout,learning_rate,batch_size,scaler,patience,epochs_max,early_stopping_monitor,best_epoch_val_loss_fold,best_val_loss_fold,epochs_usados_fold
34,0.005079885944724083,0.004603301174938679,0.05130143091082573,0.04624482989311218,0.005079885944724083,0.004603301174938679,0.0004765847697854042,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
35,0.00485406955704093,0.004561947658658028,0.05006592720746994,0.04552799090743065,0.00485406955704093,0.004561947658658028,0.00029212189838290215,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
36,0.0048271892592310905,0.004514826461672783,0.05007144808769226,0.045755982398986816,0.0048271892592310905,0.004514826461672783,0.00031236279755830765,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
37,0.004987051244825125,0.004332690499722958,0.05066625773906708,0.04538540169596672,0.004987051244825125,0.004332690499722958,0.0006543607451021671,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
38,0.004956965800374746,0.004414204508066177,0.050488341599702835,0.04491446167230606,0.004956965800374746,0.004414204508066177,0.000542761292308569,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
39,0.004720189142972231,0.004502264317125082,0.04923694580793381,0.04498693719506264,0.004720189142972231,0.004502264317125082,0.0002179248258471489,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
40,0.00471382075920701,0.004430465865880251,0.04901903495192528,0.04475779086351395,0.00471382075920701,0.004430465865880251,0.00028335489332675934,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
41,0.004706559237092733,0.004368577152490616,0.04905405640602112,0.04471917822957039,0.004706559237092733,0.004368577152490616,0.00033798208460211754,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
42,0.004797831643372774,0.004589844029396772,0.0495053194463253,0.04499630630016327,0.004797831643372774,0.004589844029396772,0.00020798761397600174,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
43,0.004723251797258854,0.004452263470739126,0.04903533682227135,0.044875942170619965,0.004723251797258854,0.004452263470739126,0.0002709883265197277,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
44,0.0046089268289506435,0.004364002030342817,0.048501212149858475,0.044249117374420166,0.0046089268289506435,0.004364002030342817,0.00024492479860782623,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
45,0.004657390993088484,0.004371794406324625,0.04858779534697533,0.0444149486720562,0.004657390993088484,0.004371794406324625,0.0002855965867638588,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
46,0.004794365726411343,0.004203325603157282,0.049605436623096466,0.04411935806274414,0.004794365726411343,0.004203325603157282,0.0005910401232540607,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
47,0.004581785295158625,0.004226659890264273,0.047894299030303955,0.04358431324362755,0.004581785295158625,0.004226659890264273,0.00035512540489435196,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
48,0.004561841953545809,0.0043178824707865715,0.04784885421395302,0.04402124881744385,0.004561841953545809,0.0043178824707865715,0.0002439594827592373,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
49,0.004560106433928013,0.004078023135662079,0.048260658979415894,0.043474361300468445,0.004560106433928013,0.004078023135662079,0.000482083298265934,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
50,0.004579485394060612,0.004321236163377762,0.047971177846193314,0.043826524168252945,0.004579485394060612,0.004321236163377762,0.0002582492306828499,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
51,0.004499196074903011,0.0043348283506929874,0.04779215157032013,0.043720878660678864,0.004499196074903011,0.0043348283506929874,0.00016436772421002388,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
52,0.004599900916218758,0.004265233874320984,0.048171669244766235,0.044250164180994034,0.004599900916218758,0.004265233874320984,0.00033466704189777374,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
53,0.004525871481746435,0.004435709677636623,0.047912657260894775,0.04409243166446686,0.004525871481746435,0.004435709677636623,9.016180410981178e-05,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
54,0.004572151228785515,0.004299625288695097,0.04790855571627617,0.04370059818029404,0.004572151228785515,0.004299625288695097,0.00027252594009041786,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
55,0.004496150650084019,0.00425094785168767,0.0475204773247242,0.043517597019672394,0.004496150650084019,0.00425094785168767,0.00024520279839634895,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
56,0.004425323102623224,0.004271553363651037,0.047260403633117676,0.043508633971214294,0.004425323102623224,0.004271553363651037,0.00015376973897218704,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
57,0.004464772995561361,0.004239825531840324,0.047218143939971924,0.04322713240981102,0.004464772995561361,0.004239825531840324,0.0002249474637210369,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
58,0.004518313333392143,0.004287333227694035,0.04770158231258392,0.04357742518186569,0.004518313333392143,0.004287333227694035,0.00023098010569810867,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
59,0.004363103304058313,0.0042859455570578575,0.04699156805872917,0.043344978243112564,0.004363103304058313,0.0042859455570578575,7.715774700045586e-05,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
60,0.004290920216590166,0.004525202326476574,0.04603886976838112,0.044738054275512695,0.004290920216590166,0.004525202326476574,0.00023428210988640785,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
61,0.004374394658952951,0.004669309128075838,0.047157417982816696,0.045355021953582764,0.004374394658952951,0.004669309128075838,0.00029491446912288666,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
62,0.004248472861945629,0.004497343674302101,0.046416766941547394,0.044109903275966644,0.004248472861945629,0.004497343674302101,0.000248870812356472,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
63,0.0042768437415361404,0.004448176361620426,0.04642871394753456,0.04384740814566612,0.0042768437415361404,0.004448176361620426,0.00017133262008428574,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
64,0.004299216438084841,0.0044051907025277615,0.0465780571103096,0.04380345344543457,0.004299216438084841,0.0044051907025277615,0.00010597426444292068,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
65,0.004331726115196943,0.00444145267829299,0.046450015157461166,0.04398207738995552,0.004331726115196943,0.00444145267829299,0.00010972656309604645,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
66,0.004333212971687317,0.004298037849366665,0.04683993384242058,0.042976249009370804,0.004333212971687317,0.004298037849366665,3.517512232065201e-05,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
67,0.004175293259322643,0.004255678504705429,0.04559611156582832,0.04282493516802788,0.004175293259322643,0.004255678504705429,8.03852453827858e-05,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
68,0.004204677417874336,0.004394212272018194,0.04575194790959358,0.04344867914915085,0.004204677417874336,0.004394212272018194,0.00018953485414385796,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
69,0.004197284113615751,0.004423491191118956,0.045987941324710846,0.04380003735423088,0.004197284113615751,0.004423491191118956,0.00022620707750320435,2,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,49,0.004078023135662079,69
1,0.03811296448111534,0.011099176481366158,0.13919906318187714,0.07643379271030426,0.03811296448111534,0.011099176481366158,0.027013787999749184,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
2,0.01272228267043829,0.007959547452628613,0.08556533604860306,0.06580251455307007,0.01272228267043829,0.007959547452628613,0.004762735217809677,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
3,0.010114866308867931,0.006943457759916782,0.0761851966381073,0.06091781705617905,0.010114866308867931,0.006943457759916782,0.003171408548951149,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
4,0.008900431916117668,0.007774782367050648,0.07113136351108551,0.06288282573223114,0.008900431916117668,0.007774782367050648,0.0011256495490670204,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
5,0.008226250298321247,0.006978178396821022,0.06806930154561996,0.05916017293930054,0.008226250298321247,0.006978178396821022,0.001248071901500225,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
6,0.007550534326583147,0.006217052228748798,0.0654558390378952,0.05513996258378029,0.007550534326583147,0.006217052228748798,0.0013334820978343487,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
7,0.007085923105478287,0.005895810201764107,0.06274563074111938,0.053887754678726196,0.007085923105478287,0.005895810201764107,0.00119011290371418,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
8,0.0066685425117611885,0.006485121324658394,0.06104862689971924,0.05545586720108986,0.0066685425117611885,0.006485121324658394,0.00018342118710279465,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
9,0.006607650313526392,0.005728195887058973,0.060724373906850815,0.05226447805762291,0.006607650313526392,0.005728195887058973,0.0008794544264674187,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
10,0.006293718237429857,0.005794018507003784,0.058883149176836014,0.052332863211631775,0.006293718237429857,0.005794018507003784,0.0004996997304260731,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
11,0.006286696996539831,0.005620332434773445,0.05897272378206253,0.05174921452999115,0.006286696996539831,0.005620332434773445,0.000666364561766386,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
12,0.006139436271041632,0.0056734029203653336,0.05808259919285774,0.05234771966934204,0.006139436271041632,0.0056734029203653336,0.00046603335067629814,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
13,0.006046132184565067,0.005278068128973246,0.0575912669301033,0.05011012405157089,0.006046132184565067,0.005278068128973246,0.0007680640555918217,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
14,0.0058587961830198765,0.005195015110075474,0.05615435913205147,0.04974538832902908,0.0058587961830198765,0.005195015110075474,0.0006637810729444027,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
15,0.0057455748319625854,0.005039028357714415,0.05547623708844185,0.0498342402279377,0.0057455748319625854,0.005039028357714415,0.0007065464742481709,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
16,0.005602791905403137,0.005274713039398193,0.054778121411800385,0.049863267689943314,0.005602791905403137,0.005274713039398193,0.00032807886600494385,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
17,0.0054584830068051815,0.005171626340597868,0.05423364043235779,0.04965262487530708,0.0054584830068051815,0.005171626340597868,0.00028685666620731354,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
18,0.005444256588816643,0.005012600217014551,0.05402886122465134,0.04849013686180115,0.005444256588816643,0.005012600217014551,0.0004316563718020916,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
19,0.005419805645942688,0.005142021458595991,0.05383617803454399,0.048790063709020615,0.005419805645942688,0.005142021458595991,0.00027778418734669685,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
20,0.005519884172827005,0.00492286030203104,0.05412624403834343,0.04839574173092842,0.005519884172827005,0.00492286030203104,0.0005970238707959652,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
21,0.005311287939548492,0.005045480560511351,0.052897874265909195,0.04819813743233681,0.005311287939548492,0.005045480560511351,0.0002658073790371418,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
22,0.005295895971357822,0.004818864166736603,0.05303160846233368,0.04798903688788414,0.005295895971357822,0.004818864166736603,0.00047703180462121964,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
23,0.00509821530431509,0.005122166592627764,0.051618073135614395,0.04774036258459091,0.00509821530431509,0.005122166592627764,2.395128831267357e-05,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
24,0.005190256983041763,0.004903594963252544,0.052065473049879074,0.04700874909758568,0.005190256983041763,0.004903594963252544,0.0002866620197892189,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
25,0.00511766504496336,0.004951571114361286,0.05135071277618408,0.04738393425941467,0.00511766504496336,0.004951571114361286,0.00016609393060207367,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
26,0.005064592231065035,0.004846226889640093,0.05125734210014343,0.04744542017579079,0.005064592231065035,0.004846226889640093,0.00021836534142494202,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
27,0.005042528733611107,0.0050721014849841595,0.050940219312906265,0.047340452671051025,0.005042528733611107,0.0050721014849841595,2.9572751373052597e-05,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
28,0.004948854446411133,0.0049204048700630665,0.05046762526035309,0.04665692150592804,0.004948854446411133,0.0049204048700630665,2.844957634806633e-05,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
29,0.004899430554360151,0.004685505293309689,0.049916788935661316,0.046108178794384,0.004899430554360151,0.004685505293309689,0.00021392526105046272,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
30,0.004888390656560659,0.004738554358482361,0.05021676793694496,0.046054527163505554,0.004888390656560659,0.004738554358482361,0.00014983629807829857,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
31,0.0047966307029128075,0.004643794149160385,0.04958547279238701,0.04529016464948654,0.0047966307029128075,0.004643794149160385,0.00015283655375242233,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
32,0.004861926194280386,0.004652738571166992,0.050336919724941254,0.045811139047145844,0.004861926194280386,0.004652738571166992,0.00020918762311339378,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
33,0.004936740268021822,0.004685567691922188,0.050688665360212326,0.04506057873368263,0.004936740268021822,0.004685567691922188,0.00025117257609963417,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
34,0.004834586288779974,0.004499542992562056,0.04971079155802727,0.04457608610391617,0.004834586288779974,0.004499542992562056,0.0003350432962179184,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
35,0.0046953968703746796,0.004549304023385048,0.04891429468989372,0.04500620812177658,0.0046953968703746796,0.004549304023385048,0.00014609284698963165,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
36,0.004739445634186268,0.004578796681016684,0.049197886139154434,0.04477957263588905,0.004739445634186268,0.004578796681016684,0.00016064895316958427,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
37,0.004579486791044474,0.004645560402423143,0.04834558069705963,0.04479660466313362,0.004579486791044474,0.004645560402423143,6.607361137866974e-05,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
38,0.004766685422509909,0.0045499796979129314,0.0488770417869091,0.04493929073214531,0.004766685422509909,0.0045499796979129314,0.00021670572459697723,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
39,0.004730935674160719,0.004456234630197287,0.04903193563222885,0.04457683861255646,0.004730935674160719,0.004456234630197287,0.0002747010439634323,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
40,0.004685933701694012,0.004644868895411491,0.048565760254859924,0.044932957738637924,0.004685933701694012,0.004644868895411491,4.1064806282520294e-05,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
41,0.004567926283925772,0.004487117752432823,0.04803771153092384,0.04416802525520325,0.004567926283925772,0.004487117752432823,8.080853149294853e-05,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
42,0.004575810395181179,0.004626495763659477,0.0483962781727314,0.04452722519636154,0.004575810395181179,0.004626495763659477,5.068536847829819e-05,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
43,0.004554104525595903,0.004432882182300091,0.04792207479476929,0.04393099248409271,0.004554104525595903,0.004432882182300091,0.00012122234329581261,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
44,0.004547208081930876,0.004459649324417114,0.04782172664999962,0.04405306279659271,0.004547208081930876,0.004459649324417114,8.755875751376152e-05,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
45,0.004316273611038923,0.0049351854249835014,0.04655786603689194,0.045417215675115585,0.004316273611038923,0.0049351854249835014,0.0006189118139445782,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
46,0.004437564872205257,0.004709354601800442,0.047881606966257095,0.044270675629377365,0.004437564872205257,0.004709354601800442,0.0002717897295951843,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
47,0.004315237980335951,0.004894099198281765,0.04680399224162102,0.045219048857688904,0.004315237980335951,0.004894099198281765,0.0005788612179458141,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
48,0.004447062499821186,0.004884572699666023,0.04744471609592438,0.045200347900390625,0.004447062499821186,0.004884572699666023,0.0004375101998448372,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
49,0.004498633090406656,0.005012075416743755,0.04770917072892189,0.04614119231700897,0.004498633090406656,0.005012075416743755,0.0005134423263370991,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
50,0.0044620283879339695,0.004933467134833336,0.04741591960191727,0.04528360813856125,0.0044620283879339695,0.004933467134833336,0.0004714387468993664,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
51,0.0044067916460335255,0.0050890748389065266,0.04737893119454384,0.046207889914512634,0.0044067916460335255,0.0050890748389065266,0.0006822831928730011,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
52,0.0043550520204007626,0.004720610100775957,0.04708974435925484,0.04434097558259964,0.0043550520204007626,0.004720610100775957,0.00036555808037519455,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
53,0.004344767890870571,0.004887846764177084,0.046889498829841614,0.04495555907487869,0.004344767890870571,0.004887846764177084,0.0005430788733065128,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
54,0.004293476697057486,0.004982460755854845,0.0464426688849926,0.045816004276275635,0.004293476697057486,0.004982460755854845,0.0006889840587973595,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
55,0.0042792316526174545,0.004973845090717077,0.04597890377044678,0.04623245447874069,0.0042792316526174545,0.004973845090717077,0.0006946134380996227,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
56,0.004380229860544205,0.0047463602386415005,0.04639804735779762,0.044708557426929474,0.004380229860544205,0.0047463602386415005,0.00036613037809729576,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
57,0.004352191928774118,0.0048818825744092464,0.04671746864914894,0.04590071737766266,0.004352191928774118,0.0048818825744092464,0.000529690645635128,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
58,0.0043780617415905,0.004964444786310196,0.0467991977930069,0.04594191163778305,0.0043780617415905,0.004964444786310196,0.000586383044719696,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
59,0.004319921135902405,0.004837243817746639,0.04607025161385536,0.04532502591609955,0.004319921135902405,0.004837243817746639,0.0005173226818442345,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
60,0.004276318941265345,0.004771781619638205,0.046138204634189606,0.04507111385464668,0.004276318941265345,0.004771781619638205,0.00049546267837286,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
61,0.004279730841517448,0.0047461544163525105,0.04597398638725281,0.04443403333425522,0.004279730841517448,0.0047461544163525105,0.000466423574835062,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
62,0.004233199637383223,0.004848533775657415,0.04563441127538681,0.04534297436475754,0.004233199637383223,0.004848533775657415,0.0006153341382741928,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
63,0.004307485185563564,0.004789719358086586,0.046167418360710144,0.04479282721877098,0.004307485185563564,0.004789719358086586,0.0004822341725230217,3,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,43,0.004432882182300091,63
1,0.05451739951968193,0.02069067396223545,0.1659567803144455,0.11379323899745941,0.05451739951968193,0.02069067396223545,0.03382672555744648,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
2,0.01528819277882576,0.010562535375356674,0.09456166625022888,0.0773007869720459,0.01528819277882576,0.010562535375356674,0.004725657403469086,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
3,0.012151365168392658,0.00838195625692606,0.08446747809648514,0.06747127324342728,0.012151365168392658,0.00838195625692606,0.0037694089114665985,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
4,0.011012102477252483,0.007414230611175299,0.07974836975336075,0.06318535655736923,0.011012102477252483,0.007414230611175299,0.0035978718660771847,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
5,0.00983872078359127,0.0066730254329741,0.07552001625299454,0.05926085263490677,0.00983872078359127,0.0066730254329741,0.0031656953506171703,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
6,0.009395276196300983,0.006478478200733662,0.07353933155536652,0.0584898516535759,0.009395276196300983,0.006478478200733662,0.0029167979955673218,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
7,0.008955452591180801,0.006129422225058079,0.0715046375989914,0.05622665211558342,0.008955452591180801,0.006129422225058079,0.0028260303661227226,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
8,0.008254807442426682,0.005815647542476654,0.06850045174360275,0.054326388984918594,0.008254807442426682,0.005815647542476654,0.0024391598999500275,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
9,0.007943910546600819,0.005691216792911291,0.06681730598211288,0.053591858595609665,0.007943910546600819,0.005691216792911291,0.0022526937536895275,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
10,0.007627284619957209,0.005486471112817526,0.06553921103477478,0.05218954756855965,0.007627284619957209,0.005486471112817526,0.0021408135071396828,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
11,0.007432674523442984,0.005533107090741396,0.06448698788881302,0.05210869759321213,0.007432674523442984,0.005533107090741396,0.0018995674327015877,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
